id,title,longitude,latitude,datetaken,dateupload,tags,url_s,license,ownername
3129859636,Manly Beach with St Patricks on hill,151.284576,-33.793213,1900-01-01 00:00:00,1229998028,water outdoors town seaside manly cliffs northhead powerhousemuseum norfolkpinetree denisonstreet stmaryscatholicchurch whistlerstreet stpatrickscollege xmlns:dc=httppurlorgdcelements11 easternhill p2095 pittwaterroad dc:identifier=httpwwwpowerhousemuseumcomcollectiondatabaseirn386450,https://live.staticflickr.com/3242/3129859636_aa7995158f_m.jpg,7,Powerhouse Museum Collection
3129855980,Federation arch over street,151.210037,-33.873368,1900-01-01 00:00:00,1229997926,architecture arch sydney australia flags hydepark federation powerhousemuseum telegraphwires elizabethstreet parkstreet xmlns:dc=httppurlorgdcelements11 dc:identifier=httpwwwpowerhousemuseumcomcollectiondatabaseirn381249 commonwealtharch,https://live.staticflickr.com/3095/3129855980_b358440e4d_m.jpg,7,Powerhouse Museum Collection
3117684761,"Tour, Cahors",1.438179,44.446587,1900-01-01 00:00:00,1229614439,trees bibliothèquedetoulouse buildingwithlargetower,https://live.staticflickr.com/3123/3117684761_ff70be9342_m.jpg,7,bibliothequedetoulouse
3117684767,"Façade de la cathédrale, Cahors",1.438179,44.446587,1900-01-01 00:00:00,1229614439,france church frankreich cathedral dom bricks gothic iglesia kirche arches chiesa doorway igreja duomo francia gothique eglise cathedrale gotik gotico gotic esglesia cattedral circlewindow bibliothèquedetoulouse,https://live.staticflickr.com/3280/3117684767_34b2f9a3d7_m.jpg,7,bibliothequedetoulouse
3117684759,"Fortifications, Cahors",1.438179,44.446587,1900-01-01 00:00:00,1229614439,bw house fortifications maison cahors stonebuilding bibliothèquedetoulouse destroyedtower,https://live.staticflickr.com/3123/3117684759_ab48e74a2d_m.jpg,7,bibliothequedetoulouse
3117684765,"Monument Fénelon, allée Fénelon, Cahors",1.438179,44.446587,1900-01-01 00:00:00,1229614439,plaza monument monochrome statue arbol photography blackwhite clothing noiretblanc column estatua obelisco period hombre busto bibliothèquedetoulouse,https://live.staticflickr.com/3082/3117684765_965530ae53_m.jpg,7,bibliothequedetoulouse
3117684763,"Corps de garde, Cahors",1.438179,44.446587,1900-01-01 00:00:00,1229614439,bibliothèquedetoulouse,https://live.staticflickr.com/3130/3117684763_c3e56520c6_m.jpg,7,bibliothequedetoulouse
3117674637,"Le corps de garde, La Barbacane, XVe siècle, Cahors",1.438179,44.446587,1900-01-01 00:00:00,1229614115,door tree towers militaryarchitecture bibliothèquedetoulouse labarbacane,https://live.staticflickr.com/3189/3117674637_0160039bed_m.jpg,7,bibliothequedetoulouse
3117674623,"Vieux remparts, vue prise dans le cimetière, Cahors",1.438179,44.446587,2008-12-18 16:28:35,1229614115,man france frankreich ruins tophat ramparts enceinte mura fortification fortifications francia cahors citywall pyrénées remparts stadtmauer rampart murailles murallas walledtown viewfromcemetery bibliothèquedetoulouse eugènetrutat staadsmuur,https://live.staticflickr.com/3083/3117674623_acd471a9db_m.jpg,7,bibliothequedetoulouse
3118477128,Kaasmarkt Alkmaar,4.750610,52.631796,2008-12-18 16:13:38,1229613218,cheese market waag alkmaar noordholland straatbeelden kazen kaasmarkten,https://live.staticflickr.com/3258/3118477128_896eff0210_m.jpg,7,Nationaal Archief
3116642029,"Christmas in Gaza, 1941",34.445701,31.524099,1941-12-25 11:45:18,1229570021,christmas australianwarmemorial christmastree christmasdecorations hospitals 1staustraliangeneralhospital gaza palestine vintage christmasacrossthecommons christmas1941,https://live.staticflickr.com/3183/3116642029_66e6c4cd22_m.jpg,7,Australian War Memorial collection
3115077155,"Castle Street, Dundee",-2.863304,56.465999,2008-12-17 12:55:34,1229518653,road street history lamp geotagged scotland vanishingpoint dundee lampost historical castlestreet nationalgalleriesofscotland jamesvalentine geo:lat=56465999 geo:lon=2863304,https://live.staticflickr.com/3057/3115077155_287271866f_m.jpg,7,National Galleries of Scotland Commons
3112019993,Federation arch over tree-lined street,151.212075,-33.873649,1900-01-01 00:00:00,1229409182,fence arch photographer eagle sydney flags pole celebration cobblestone wires hydepark commonwealth federation powerhousemuseum basrelief crowns telegraphwires parkstreet 1901 xmlns:dc=httppurlorgdcelements11 dc:identifier=httpwwwpowerhousemuseumcomcollectiondatabaseirn381251 germanarch,https://live.staticflickr.com/3079/3112019993_0d398e8ef4_m.jpg,7,Powerhouse Museum Collection
3109779749,"Theoline, Pier 11 or 12, East River, Manhattan.",-74.003863,40.704700,2008-12-15 05:21:09,1229347269,ny newyork piers newyorkpubliclibrary eastriver airports lowermanhattan sailingships wharves newyorkharbor pier11 xmlns:dc=httppurlorgdcelements11 dc:coverage=1936 dc:identifier=httpdigitalgallerynyplorgnypldigitalid482581 downtownskyport,https://live.staticflickr.com/3002/3109779749_de78d8c953_m.jpg,7,New York Public Library
3109937586,The Yosemite Valley from Inspiration Point.,-119.675703,37.706282,2008-12-14 21:32:34,1229319154,tree geotagged newyorkpubliclibrary boulder calif granite yosemitenationalpark elcapitan yosemitevalley conifer pinaceae glacialvalley xmlns:dc=httppurlorgdcelements11 carletonewatkins dc:identifier=httpdigitalgallerynyplorgnypldigitalid435022 geo:lat=37706282 geo:lon=119675703 watkinscarletone,https://live.staticflickr.com/3152/3109937586_961ebd8fee_m.jpg,7,New York Public Library
3097504039,"Château, Assier, Lot",1.874198,44.676099,1900-01-01 00:00:00,1228925708,castle ruin ruine ruina castelo chateau castello var castillo hrad burg forteresse kasteel rovine fortezza burgruine zamek frenchchateau slott chateaufort chateaufeodal caislean bibliothèquedetoulouse chateauturret chateauatassier chateauinlotdepartment,https://live.staticflickr.com/3128/3097504039_977eb082ab_m.jpg,7,bibliothequedetoulouse
3097504025,"Devise dans l'escalier du château d'Assier, Lot",1.874198,44.676099,1900-01-01 00:00:00,1228925708,bibliothèquedetoulouse,https://live.staticflickr.com/3050/3097504025_4552e37c86_m.jpg,7,bibliothequedetoulouse
3097504029,"Elévation antérieure du château d'Assier, Lot",1.874198,44.676099,1900-01-01 00:00:00,1228925708,bibliothèquedetoulouse,https://live.staticflickr.com/3171/3097504029_8e8c748620_m.jpg,7,bibliothequedetoulouse
3097504031,"Restauration du château d'Assier, dessin à la plume de Taylor et Nodier",1.874198,44.676099,1900-01-01 00:00:00,1228925708,bibliothèquedetoulouse,https://live.staticflickr.com/3269/3097504031_703a396653_m.jpg,7,bibliothequedetoulouse
3097504033,"Porte principale, château de Galiot de Genouillac, XVIe siècle, Assier",1.874198,44.676099,1900-01-01 00:00:00,1228925708,door tower castle history window stone wall architecture facade ruins arch château pyrénées colonne galiotdegenouillac bibliothèquedetoulouse,https://live.staticflickr.com/3005/3097504033_73b3928527_m.jpg,7,bibliothequedetoulouse
3097468745,"Château, tour des Archives, Assier, Lot",1.874198,44.676099,1900-01-01 00:00:00,1228924633,castle bibliothèquedetoulouse archivetower,https://live.staticflickr.com/3227/3097468745_a737572b97_m.jpg,7,bibliothequedetoulouse
3097468737,"Assier, Lot",1.874198,44.676099,1900-01-01 00:00:00,1228924633,city blackandwhite buildings lot ville cite assier bibliothèquedetoulouse,https://live.staticflickr.com/3170/3097468737_e3efa7db57_m.jpg,7,bibliothequedetoulouse
3097468751,"Château, Assier, Lot",1.874198,44.676099,1900-01-01 00:00:00,1228924633,bibliothèquedetoulouse,https://live.staticflickr.com/3211/3097468751_a7658c67bf_m.jpg,7,bibliothequedetoulouse
3097468741,"Château, Assier, Lot",1.874198,44.676099,1900-01-01 00:00:00,1228924633,blackandwhite lot château assier bibliothèquedetoulouse,https://live.staticflickr.com/3078/3097468741_2b06944d82_m.jpg,7,bibliothequedetoulouse
3097468753,"Château, Assier, Lot",1.874198,44.676099,1900-01-01 00:00:00,1228924633,blackandwhite france castle chateau château thelot bibliothèquedetoulouse,https://live.staticflickr.com/3255/3097468753_0aeb63734b_m.jpg,7,bibliothequedetoulouse
3173039875,Leyton Street Scene,-0.012799,51.575462,2009-01-06 12:01:41,1228557740,street london streetscene essex leyton thenationalarchivesuk dixonscott 192642 tna:DivisionReference=infd1 tna:DepartmentReference=inf tna:SeriesReference=inf9 tna:PieceReference=inf9p7 tna:IAID=c3609943,https://live.staticflickr.com/1016/3173039875_506a1109ea_m.jpg,7,The National Archives UK
3083632971,"Cathédrale, Auch, Gers",0.580902,43.653217,1900-01-01 00:00:00,1228467147,cathédrale auch bibliothèquedetoulouse,https://live.staticflickr.com/3086/3083632971_53c3b2aaa9_m.jpg,7,bibliothequedetoulouse
3083632977,"Moulin du Saut, cañon de l'Alzou entre Gramat et Rocamadour, Lot",1.632413,44.805163,1900-01-01 00:00:00,1228467147,cliff nature rocks canyon bibliothèquedetoulouse moulindusaut cañondelalzouentregramatetrocamadour,https://live.staticflickr.com/3203/3083632977_e37e2fc1ba_m.jpg,7,bibliothequedetoulouse
3083632975,"Moulin de Rossignol, cañon de l'Alzou entre Gramat et Rocamadour, Lot",1.667604,44.800506,1900-01-01 00:00:00,1228467147,stonemill bibliothèquedetoulouse,https://live.staticflickr.com/3005/3083632975_5fca11caeb_m.jpg,7,bibliothequedetoulouse
3083632963,"Fenêtre du XVe siècle, Villefranche-de-Rouergue",2.031784,44.355769,1900-01-01 00:00:00,1228467146,blackandwhite window architecture aveyron 15thcentury villefranchederouergue bibliothèquedetoulouse eugenetrutat,https://live.staticflickr.com/3283/3083632963_ce386cee20_m.jpg,7,bibliothequedetoulouse
3083632967,"Mon oncle [de E. Trutat : M. Vidal] et son chien, Auch, Gers, 1859",0.580902,43.653217,1859-01-01 00:00:00,1228467146,man path sittingdog bibliothèquedetoulouse personajesyretratosálbum commons:event=commonground2009,https://live.staticflickr.com/3222/3083632967_2024777d8c_m.jpg,7,bibliothequedetoulouse
3084461080,"Eglise de la Chartreuse, Villefranche-de-Rouergue",2.031784,44.355769,1900-01-01 00:00:00,1228466668,church chartreuse eglise kartause aveyron villefranchederouergue bibliothèquedetoulouse kartäuserorden churchinvillefranchederouergue chartreusechurch,https://live.staticflickr.com/3064/3084461080_4aac7ee3a5_m.jpg,7,bibliothequedetoulouse
3084461078,"Grand cloître de la Chartreuse (1558), Villefranche-de-Rouergue",2.031784,44.355769,1900-01-01 00:00:00,1228466668,blackandwhite france chartreuse arches monastery cloister pillars monasterio monastere kloster chiostro monastero kartause mosteiro claustro charterhouse aveyron monestir noireetblanc kreuzgang cloitre villefranchederouergue klaster klasztor bibliothèquedetoulouse kartäuserorden commons:event=commonground2009 groinedarches,https://live.staticflickr.com/3244/3084461078_03fa54a962_m.jpg,7,bibliothequedetoulouse
3084461076,"Petit cloître de la chartreuse (Porche de l'église de la Chartreuse (1558), Villefranche-de-Rouergue",2.031784,44.355769,1900-01-01 00:00:00,1228466668,france frankreich gothic chartreuse kirche porch cloister francia église gothique chiostro kartause gotik cartuja gotico claustro gotic charterhouse aveyron kreuzgang cloitre villefranchederouergue carthusian karthauskloster bibliothèquedetoulouse kartäuserorden,https://live.staticflickr.com/3213/3084461076_3266d9150e_m.jpg,7,bibliothequedetoulouse
3084461084,"Porte du XVe siècle à l'hôpital, (ancienne Chartreuse), Villefranche-de-Rouergue",2.031784,44.355769,1900-01-01 00:00:00,1228466668,blackandwhite france frankreich gothic entrance chartreuse doorway francia flamboyant gothique kartause gotik gotico gotic charterhouse aveyron hôpital villefranchederouergue bibliothèquedetoulouse kartäuserorden,https://live.staticflickr.com/3002/3084461084_4b90003498_m.jpg,7,bibliothequedetoulouse
3084461088,"Chapelle des Pénitents-Noirs, XVIIe siècle, Villefranche-de-Rouergue",2.031784,44.355769,1909-01-01 00:00:00,1228466668,aveyron villefranchederouergue bibliothèquedetoulouse chapelledespénitentsnoirs kapellederpénitentsnoirs,https://live.staticflickr.com/3062/3084461088_5c32d4d669_m.jpg,7,bibliothequedetoulouse
3084449498,"Penchot : voie, Lot, gare, tunnel, 4 juin 1898",2.202587,44.588022,1898-01-01 00:00:00,1228466069,river fleuve aveyron decazeville bibliothèquedetoulouse boissepenchot penchot,https://live.staticflickr.com/3253/3084449498_88bbd1535e_m.jpg,7,bibliothequedetoulouse
3084449516,"Cour de la Chartreuse [Saint-Sauveur], Villefranche-de-Rouergue",2.031784,44.355769,1900-01-01 00:00:00,1228466069,aveyron villefranchederouergue bibliothèquedetoulouse,https://live.staticflickr.com/3210/3084449516_78540c889a_m.jpg,7,bibliothequedetoulouse
3084449500,Clocher de la cathédrale de Rodez,2.563247,44.361660,1900-01-01 00:00:00,1228466069,kathedrale cathédrale aveyron rodez kirchturm bibliothèquedetoulouse,https://live.staticflickr.com/3004/3084449500_1dac8d51dd_m.jpg,7,bibliothequedetoulouse
3084449494,"Penchot, usine hydraulique sur le Lot alimentant Decazeville, 4 juin 1898",2.202587,44.588022,1898-01-01 00:00:00,1228466069,bridge river hill aveyron decazeville hydraulicplant bibliothèquedetoulouse penchot,https://live.staticflickr.com/3183/3084449494_f7ab20119d_m.jpg,7,bibliothequedetoulouse
3082922871,"A decorated Central Railway Station, 1901",151.207902,-33.883251,2005-05-06 11:08:24,1228440768,decorations people blackandwhite women sydney railwaystation celebrations archives pedestrians newsouthwales federation policeman dukeofyork horseandcart 1901 duchessofyork centralrailwaystation redfernstation royalvisits staterecordsnsw bluemountainsline,https://live.staticflickr.com/3001/3082922871_8752dbea4c_m.jpg,7,MHNSW - State Archives Collection
3083758896,"Opening Bankstown Railway Station, 1909",151.034117,-33.917794,2007-08-08 10:53:01,1228440754,decorations people blackandwhite women sydney flags passengers railwaystation celebrations archives newsouthwales 1909 bankstown sightseers staterecordsnsw,https://live.staticflickr.com/3088/3083758896_12a32b316d_m.jpg,7,MHNSW - State Archives Collection
3082922411,Railway Station - Bankstown,151.034117,-33.917794,2007-08-08 11:02:59,1228440751,decorations people blackandwhite women sydney flags railwaystation celebrations archives newsouthwales bankstown sightseers staterecordsnsw,https://live.staticflickr.com/3175/3082922411_f6e12fe17e_m.jpg,7,MHNSW - State Archives Collection
3080972729,"Santa Claus, Grace Bros, Broadway, Sydney, 27 November 1946 / by Sam Hood",151.195306,-33.884141,2006-03-27 13:32:17,1228366438,christmas santa fatherchristmas santaclaus children hobbyhorse toys dolls gracebros departmentstore babbonatale cavalloadondolo departmentstores rockinghorses samhood santasworkshop sydney gracebrothers statelibraryofnewsouthwales dc:creator=httpnlagovaunlaparty587349 xmlns:dc=httppurlorgdcelements11 papainoel natal criaçanas cavalodepau brinquedos crianças christmasacrossthecommons christmas1946,https://live.staticflickr.com/3282/3080972729_1603c815d4_m.jpg,7,State Library of NSW
3081780220,"Methodist Mission's Christmas visit to poor, Woolloomooloo, 25/12/1938 / by Ted Hood",151.220184,-33.879161,1938-12-25 15:36:47,1228365407,statelibraryofnewsouthwales christianity methodistmission poor children wooloomooloo 1938 tedhood centralmethodistmissions methodistmissions missions christmasday welfareestablishments groups tennisracquets eastsydney liverpoollane christmasacrossthecommons christmas1938,https://live.staticflickr.com/3185/3081780220_c71bb4748d_m.jpg,7,State Library of NSW
3081683988,"Sign to post Christmas mail to UK by 9 November, GPO, Martin Place, n.d. / by Sam Hood",151.207280,-33.867743,1933-01-01 00:00:00,1228362471,statelibraryofnewsouthwales samhood christmasmails streetscapes buildings postoffices telegraphoffices mailacrossthecommons christmasacrossthecommons,https://live.staticflickr.com/3042/3081683988_ae06ac3f8d_m.jpg,7,State Library of NSW
3079770287,FORIS-06-13,-77.053985,44.185158,1910-01-01 00:00:00,1228328535,1910s deseronto forestersisland,https://live.staticflickr.com/3277/3079770287_a80789aeaf_m.jpg,7,Deseronto Archives
3079747675,FORIS-06-14,-77.053985,44.185158,1900-01-01 00:00:00,1228327774,1900s deseronto forestersisland oronhyatekha,https://live.staticflickr.com/3247/3079747675_75bdabba1a_m.jpg,7,Deseronto Archives
3080562558,FORIS-06-12,-77.060508,44.179926,1900-01-01 00:00:00,1228327127,1900s forestersisland oronhyatekha independentorderofforesters,https://live.staticflickr.com/3154/3080562558_6bb6060940_m.jpg,7,Deseronto Archives
3079613213,FORIS-06-08,-77.056903,44.182142,1900-01-01 00:00:00,1228323678,1900s forestersisland oronhyatekha,https://live.staticflickr.com/3284/3079613213_58b89820a2_m.jpg,7,Deseronto Archives
3080409068,FORIS-06-06,-77.059993,44.181034,1900-01-01 00:00:00,1228322491,1900s forestersisland oronhyatekha,https://live.staticflickr.com/3281/3080409068_438ed2122d_m.jpg,7,Deseronto Archives
3079549939,FORIS-06-04a,-77.060680,44.179988,1900-01-01 00:00:00,1228321825,1900s forestersisland,https://live.staticflickr.com/3171/3079549939_6b9f85c956_m.jpg,7,Deseronto Archives
3079545547,FORIS-06-04b,-77.060680,44.179988,1900-01-01 00:00:00,1228321695,1900s forestersisland oronhyatekha,https://live.staticflickr.com/3150/3079545547_e55cb0d619_m.jpg,7,Deseronto Archives
3072376751,Ferry wharf on Sydney Harbour,151.215519,-33.858067,1900-01-01 00:00:00,1228098530,bw water ferry boats pier orlando jetty ships manly sydney historic wharf railing boathouse steamer sydneyharbour narrabeen powerhousemuseum rowboats hms manowar sailingboats pinchgut royalist xmlns:dc=httppurlorgdcelements11 hmsroyalist dc:identifier=httpwwwpowerhousemuseumcomcollectiondatabaseirn379122,https://live.staticflickr.com/3196/3072376751_32105ec857_m.jpg,7,Powerhouse Museum Collection
3072327051,"Bondi surf lifesavers, n.d. / by Sam Hood",151.277403,-33.890224,1930-01-01 00:00:00,1228097567,beaches bondibeach swimsuits lifeguards lifesavers rcp statelibraryofnewsouthwales samhood bondisurflifesavers surflifesavingassociationofaustralia northbondilifesavers,https://live.staticflickr.com/3138/3072327051_23cc1ee462_m.jpg,7,State Library of NSW
3072281873,"Mr J Prentice and Miss J Howat doing acrobatics, Bondi Beach, Jan 1935 / by Ted Hood",151.274754,-33.891882,1935-01-01 00:00:00,1228096729,sexy beach bondi vintage 1930s sydney australia gymnastics nsw acrobatics beaches newsouthwales prentice bathingsuit swimsuits 1935 gymnasts statelibraryofnewsouthwales howat tedhood labordaily beachobatics jeanhowat jprentice,https://live.staticflickr.com/3069/3072281873_388807c19b_m.jpg,7,State Library of NSW
3072274485,"Mr J Prentice and Miss J Howat performing beach acrobatics at Bondi Beach, 2 Jan 1935 / by Ted Hood",151.274754,-33.891882,1935-01-02 12:56:31,1228096591,gymnastics acrobatics beaches bondibeach swimsuits gymnasts statelibraryofnewsouthwales tedhood beachobatics jeanhowat jprentice,https://live.staticflickr.com/3284/3072274485_2ffed534a6_m.jpg,7,State Library of NSW
3073105916,"Peggy Bacon in mid-air backflip, Bondi Beach, Sydney, 6/2/1937 / by Ted Hood",151.274754,-33.891882,1937-02-06 12:54:32,1228096472,ocean sea bw woman white black beach sport windyday fun hoh waves headoverheels upsidedown wind action femme australian free australia running flip beaches grainy frau bondibeach sprung tumbling gymnastic 1937 mortal akrobatik somersault backflip retrofashion statelibraryofnewsouthwales headoverheals xmlns:foaf=httpxmlnscomfoaf01 peggybacon tedhood beachobatics northbondilifesavers floatingthroughair commons:event=commonground2009 foaf:depicts=httpnlagovaunlaparty789119 gluecksmomente,https://live.staticflickr.com/3136/3073105916_1d2d28ba33_m.jpg,7,State Library of NSW
3073082618,"Chorus girls in ""Rhonrad"" wheels roll across Bondi Beach, ca. 1935 / by Sam Hood",151.274754,-33.891882,1935-01-01 00:00:00,1228096028,people blackandwhite beach race sand roll bondibeach swimsuits chorusgirls statelibraryofnewsouthwales samhood rhonradwheels,https://live.staticflickr.com/3249/3073082618_cc8e61d6f6_m.jpg,7,State Library of NSW
3073075210,"North Bondi team march past, 1930s / by Sam Hood",151.274754,-33.891882,1935-01-01 00:00:00,1228095884,men beach water 1930s flag wave bondibeach statelibraryofnewsouthwales samhood bonditeam,https://live.staticflickr.com/3165/3073075210_715994ea82_m.jpg,7,State Library of NSW
3072233763,"Theatre Royal chorus, Tamarama Beach, ca. 1938 / by Sam Hood",151.274754,-33.891882,1938-01-01 00:00:00,1228095796,girls beach pose 1938 gymnastic stunting tamaramabeach statelibraryofnewsouthwales samhood theatreroyalchorus lasauswow,https://live.staticflickr.com/3239/3072233763_a33d6c1af1_m.jpg,7,State Library of NSW
3158905675,International Diplomacy,-64.789810,32.302513,1957-03-01 00:00:00,1228070081,fifties president 1957 caribbean conservative bermuda ike primeminister eisenhower angloamerican suez dwightdeisenhower haroldmacmillan colonialoffice thenationalarchivesuk caribbeanthroughalens tna:SubseriesReference=co1069ss2 tna:SeriesReference=co1069 tna:DivisionReference=cod32 tna:DepartmentReference=co tna:PieceReference=co1069p268 tna:IAID=c11443510,https://live.staticflickr.com/3129/3158905675_9c1eedcca5_m.jpg,7,The National Archives UK
3063972293,"Members Stand packed for Test, 8 [i.e. between 2-7] December 1932 / by Sam Hood",151.223888,-33.891347,1932-12-01 00:00:00,1227832343,crowd hats cricket fans membersstand statelibraryofnewsouthwales samhood 193233sydney1day2,https://live.staticflickr.com/3275/3063972293_c9b23b699b_m.jpg,7,State Library of NSW
3063952301,"Sydney Cricket Ground, Saturday 14 December 1901 / by unknown photographer",151.225967,-33.896480,2008-01-01 00:00:00,1227831596,sports hats flags cricket spectators crowds scoreboards parasols grandstands sydneycricketground cricketgrounds statelibraryofnewsouthwales,https://live.staticflickr.com/3067/3063952301_d0a745b3ca_m.jpg,7,State Library of NSW
3064652490,Railway Station - Hill Top,150.494993,-34.356528,2005-07-29 08:50:10,1227826718,blackandwhite children railwaystation archives newsouthwales hilltop southernhighlands wingecarribeeshire staterecordsnsw,https://live.staticflickr.com/3063/3064652490_7ce5c77b06_m.jpg,7,MHNSW - State Archives Collection
3064652390,Railway Station - Hamilton,151.748528,-32.918539,2011-02-23 11:31:34,1227826715,people blackandwhite geotagged hamilton passengers railwaystation archives newsouthwales hunter staterecordsnsw geo:lat=329184 geo:lon=1517485,https://live.staticflickr.com/3024/3064652390_a9aabd8bea_m.jpg,7,MHNSW - State Archives Collection
3064652220,Railway Station - Harden,148.371091,-34.553296,2006-11-23 08:33:57,1227826709,blackandwhite railwaystation archives newsouthwales locomotive southeast harden steamengines staterecordsnsw z2532,https://live.staticflickr.com/3069/3064652220_8f54e4c762_m.jpg,7,MHNSW - State Archives Collection
3064652134,Railway refreshment room - Harden,148.371091,-34.553296,2005-03-16 10:46:22,1227826706,blackandwhite cafe railwaystation archives newsouthwales southeast tearoom harden refreshmentroom staterecordsnsw,https://live.staticflickr.com/3005/3064652134_95644cb1c7_m.jpg,7,MHNSW - State Archives Collection
3062289856,"Detail: Dundas, Thomas, Mill, St. George, Centre and Prince Streets",-77.050681,44.195866,1895-01-01 00:00:00,1227736243,houses deseronto 1890s,https://live.staticflickr.com/3021/3062289856_3bf8323aef_m.jpg,7,Deseronto Archives
3062287228,"Detail: Centre, Prince, Fourth, Thomas and Main Streets",-77.046904,44.195928,1895-01-01 00:00:00,1227736161,houses railways deseronto 1890s,https://live.staticflickr.com/3188/3062287228_5643f8bd55_m.jpg,7,Deseronto Archives
3062286462,"Detail: Dundas, Thomas, Second and First Streets",-77.044157,44.198866,1895-01-01 00:00:00,1227736134,houses railways deseronto 1890s,https://live.staticflickr.com/3154/3062286462_4d114e7ab8_m.jpg,7,Deseronto Archives
3061445573,"Detail: Fourth, Third, Second, First and Thomas Streets",-77.044415,44.197405,1895-01-01 00:00:00,1227736105,houses railways deseronto 1890s charcoalkilns chemicalworks rathbuncompany,https://live.staticflickr.com/3147/3061445573_fc21b5d58e_m.jpg,7,Deseronto Archives
3061444769,Detail: Terra Cotta works,-77.040853,44.199482,1895-01-01 00:00:00,1227736078,deseronto 1890s rathbuncompany terracottaworks,https://live.staticflickr.com/3226/3061444769_eede356ffd_m.jpg,7,Deseronto Archives
3062282954,"Detail: Prince, Fourth, Second, Thomas and Dundas Streets",-77.047204,44.197743,1895-01-01 00:00:00,1227736029,houses deseronto 1890s,https://live.staticflickr.com/3072/3062282954_1eb378aa23_m.jpg,7,Deseronto Archives
3062281312,"Detail: Brant, Green, Mill, St. George, Thomas Streets",-77.052311,44.194436,1895-01-01 00:00:00,1227735975,houses deseronto 1890s,https://live.staticflickr.com/3277/3062281312_19208d4fe9_m.jpg,7,Deseronto Archives
3062243312,Detail: Log pond and Mill Street,-77.052011,44.191651,1895-01-01 00:00:00,1227734729,mills deseronto 1890s rathbuncompany,https://live.staticflickr.com/3292/3062243312_276c93d52c_m.jpg,7,Deseronto Archives
3062239840,Detail: Southern end of Mill Street,-77.048835,44.192712,1895-01-01 00:00:00,1227734621,turntable mills railways deseronto 1890s rathbuncompany,https://live.staticflickr.com/3235/3062239840_88ffcdf5f2_m.jpg,7,Deseronto Archives
3061398573,"Detail: Shipyard, car works and cedar mill",-77.047033,44.193466,1895-01-01 00:00:00,1227734590,mills deseronto 1890s shipyards rathbuncompany,https://live.staticflickr.com/3222/3061398573_cf4e77e059_m.jpg,7,Deseronto Archives
3061397753,Detail: Waterfront either side of Fourth Street,-77.044200,44.195112,1895-01-01 00:00:00,1227734563,mills deseronto 1890s rathbuncompany,https://live.staticflickr.com/3234/3061397753_6a50311e94_m.jpg,7,Deseronto Archives
3062236482,Detail: Waterfront east of Fourth Street,-77.043514,44.195774,1895-01-01 00:00:00,1227734506,mills deseronto 1890s charcoalkilns chemicalworks rathbuncompany,https://live.staticflickr.com/3032/3062236482_1bd3657bf1_m.jpg,7,Deseronto Archives
3061380369,RATHCO-06-22,-77.041840,44.196989,1895-01-01 00:00:00,1227733987,deseronto 1890s chemicalworks rathbuncompany,https://live.staticflickr.com/3285/3061380369_11410c191c_m.jpg,7,Deseronto Archives
3061346425,RATHCO-06-20,-77.042012,44.197036,1895-01-01 00:00:00,1227732919,deseronto 1890s charcoalkilns chemicalworks rathbuncompany,https://live.staticflickr.com/3270/3061346425_e28a581f04_m.jpg,7,Deseronto Archives
3062029980,RATHCO-06-21,-77.042012,44.197036,1895-01-01 00:00:00,1227728023,deseronto 1890s charcoalkilns rathbuncompany terracottaworks,https://live.staticflickr.com/3044/3062029980_4237f082a1_m.jpg,7,Deseronto Archives
3061143303,RATHCO-06-19,-77.042012,44.197036,1900-01-01 00:00:00,1227726665,deseronto 1890s chemicalworks rathbuncompany,https://live.staticflickr.com/3197/3061143303_1837995a78_m.jpg,7,Deseronto Archives
3061114631,RATHCO-06-12,-77.050509,44.192082,1890-01-01 00:00:00,1227725742,mills deseronto 1890s rathbuncompany,https://live.staticflickr.com/3143/3061114631_f3f1daf934_m.jpg,7,Deseronto Archives
3054172419,Milson's Point street scene with horses and carts,151.211614,-33.847456,1900-01-01 00:00:00,1227494195,powerhousemuseum dc:identifier=httpwwwpowerhousemuseumcomcollectiondatabaseirn381248 xmlns:dc=httppurlorgdcelements11 balmain street grocer shops horse carriage cavalo carroça rua australia sydney alfred fitzroy cable tram milsons point cart cmstewart grocerystore stewart milson’spoint,https://live.staticflickr.com/3274/3054172419_8384306076_m.jpg,7,Powerhouse Museum Collection
3055006152,Sydney GPO building,151.207237,-33.867533,1900-01-01 00:00:00,1227494178,clock arthur phillips sydney gpo powerhousemuseum syndey generalpostoffice 250pm tentothree xmlns:dc=httppurlorgdcelements11 dc:identifier=httpwwwpowerhousemuseumcomcollectiondatabaseirn381239,https://live.staticflickr.com/3194/3055006152_14a977681a_m.jpg,7,Powerhouse Museum Collection
3047398917,Getting into a Spin,-0.782647,51.276253,2008-11-21 14:16:35,1227276995,airplane aircraft aviation wwi aeroplane firstworldwar farnborough biplane rfc thegreatwar royalaircraftestablishment testflight flighttest royalaircraftfactory royalflyingcorps fe8 airministry thenationalarchivesuk royalaircraftfactoryfe8 tna:DepartmentReference=air tna:PieceReference=air1p2411303420 tna:SubseriesReference=air1ss619 tna:IAID=c4093295 tna:DivisionReference=aird5 tna:SeriesReference=air1,https://live.staticflickr.com/3050/3047398917_1197af0d15_m.jpg,7,The National Archives UK
